index(discard),year,bechdel_rating,title,imdb_id
6466,2010,3,Pretty Little Liars,1578873
6467,2010,3,Leap Year,1216492
6468,2010,1,Third Star,1510906
6469,2010,1,Sasha,1667691
6470,2010,2,Beyond the Black Rainbow,1534085
6471,2010,2,"Accursed, The",1666300
6472,2010,3,Harriet the Spy: Blog Wars,1545097
6473,2010,3,Life as We Know It,1055292
6474,2010,2,"Perfect Host, The",1334553
6475,2010,3,Operation: Endgame,1268987
6476,2010,1,Revenge: A Love Story,1778258
6477,2010,0,Im Schatten,1598538
6478,2010,1,Yu-Gi-Oh! 3D: Bonds Beyond Time,1587157
6479,2010,3,Step Up 3D,1193631
6480,2010,3,"Big Tits Dragon, The",1642252
6481,2010,1,Gantz,1525835
6482,2010,0,Fantasmas,4259780
6483,2010,1,Chongqing Blues,1646123
6484,2010,3,"Disappearance of Haruhi Suzumiya, The",1572781
6485,2010,3,Who Killed Captain Alex!,1813757
6486,2011,3,Sucker Punch,0978764
6487,2011,1,"Green Hornet, The",0990407
6488,2011,3,Mean Girls 2,1679235
6489,2011,3,Paul,1092026
6490,2011,3,"Rite, The",1161864
6491,2011,1,I Am Number Four,1464540
6492,2011,3,Inventory,1787729
6493,2011,0,"Eagle, The",1034389
6494,2011,3,"Adjustment Bureau, The",1385826
6495,2011,1,Rango,1192628
6496,2011,1,Battle: Los Angeles,1217613
6497,2011,3,Bridesmaids,1478338
6498,2011,3,Red Riding Hood,1486185
6499,2011,1,Beastly,1152398
6500,2011,3,Gnomeo &amp; Juliet,0377981
6501,2011,1,S.W.A.T.: Firefight,1621429
6502,2011,3,Wake Wood,1296899
6503,2011,1,"Lincoln Lawyer, The",1189340
6504,2011,1,Source Code,0945513
6505,2011,1,Limitless,1219289
6506,2011,3,Hanna,0993842
6507,2011,1,Your Highness,1240982
6508,2011,2,Arthur,1334512
6509,2011,3,Scream 4,1262416
6510,2011,2,Hop,1411704
6511,2011,1,Rio,1436562
6512,2011,3,Atlas Shrugged: Part I,0480239
6513,2011,3,Thor,0800369
6514,2011,3,Fast Five,1596343
6515,2011,3,No Strings Attached,1411238
6516,2011,3,"Help, The",1454029
6517,2011,3,Win Win,1606392
6518,2011,1,Hesher,1403177
6519,2011,3,Melancholia,1527186
6520,2011,1,Pirates of the Caribbean: On Stranger Tides,1298650
6521,2011,1,Water for Elephants,1067583
6522,2011,1,Too Big to Fail,1742683
6523,2011,1,"Hangover Part 2, The",1411697
6524,2011,0,"Tree of Life, The",0478304
6525,2011,3,X-Men: First Class,1270798
6526,2011,3,Jane Eyre,1229822
6527,2011,3,Super 8,1650062
6528,2011,1,Green Lantern,1133985
6529,2011,1,Mr. Popper&#39;s Penguins,1396218
6530,2011,3,Jamie and Jessie Are Not Together,1718807
6531,2011,3,Bad Teacher,1284575
6532,2011,3,Transformers: Dark of the Moon,1399103
6533,2011,3,Midnight in Paris,1605783
6534,2011,3,"Unleashed, The",1756832
6535,2011,3,Horrible Bosses,1499658
6536,2011,3,Harry Potter and the Deathly Hallows: Part 2,1201607
6537,2011,3,Friends with Benefits,1632708
6538,2011,1,Captain America: The First Avenger,0458339
6539,2011,3,"Crazy, Stupid, Love.",1570728
6540,2011,1,Cowboys &amp; Aliens,0409847
6541,2011,3,She Monkeys,1827358
6542,2011,1,Rise of the Planet of the Apes,1318514
6543,2011,0,Winnie the Pooh,1449283
6544,2011,1,Sleeping Sickness (Schlafkrankheit),1822304
6545,2011,1,30 Minutes or Less,1622547
6546,2011,3,"Skin I Live In, The",1189073
6547,2011,3,Deus Ex Human Revolution,1319708
6548,2011,3,Conan the Barbarian,0816462
6549,2011,3,Masks,1941600
6550,2011,3,"Smurfs, The",0472181
6551,2011,3,A Separation,1832382
6552,2011,0,Apollo 18,1772240
6553,2011,1,"Guard, The",1540133
6554,2011,3,Contagion,1598778
6555,2011,3,Drive,0780504
6556,2011,3,Kung Fu Panda 2,1302011
6557,2011,3,"Woman, The",1714208
6558,2011,2,Dolphin Tale,1564349
6559,2011,3,Straw Dogs,0999913
6560,2011,3,Red State,0873886
6561,2011,1,"Inbetweeners Movie, The",1716772
6562,2011,3,You Instead,1672845
6563,2011,3,Exit Humanity,1781812
6564,2011,1,"Dead Inside, The",1582270
6565,2011,1,Donovan&#39;s Echo,1743922
6566,2011,0,Killer Elite,1448755
6567,2011,3,Take This Waltz,1592281
6568,2011,1,Moneyball,1210166
6569,2011,3,Circumstance,1684628
6570,2011,3,Higher Ground,1562568
6571,2011,3,Attenberg,1691323
6572,2011,3,"Lie, The",1531930
6573,2011,1,Moon Point,1832405
6574,2011,3,Thespians,1604225
6575,2011,1,Starbuck,1756750
6576,2011,3,"Black Power Mixtape 1967-1975, The",1592527
6577,2011,2,Lloyd the Conqueror,1675439
6578,2011,3,Attack the Block,1478964
6579,2011,1,Ides Of March,1124035
6580,2011,1,Tinker Tailor Soldier Spy,1340800
6581,2011,1,Page One: Inside the New York Times,1787777
6582,2011,1,Real Steel,0433035
6583,2011,0,"Mechanic, The",0472399
6584,2011,3,Footloose,1068242
6585,2011,1,"Artist, The",1655442
6586,2011,1,"Captains, The",1946421
6587,2011,3,"Thing, The",0905372
6588,2011,2,Cars 2,1216475
6589,2011,2,"Three Musketeers, The",1509767
6590,2011,2,"Big Year, The",1053810
6591,2011,3,I Am Nasrine,1440118
6592,2011,3,Restless,1498569
6593,2011,3,We Need to Talk About Kevin,1242460
6594,2011,3,Alamanya,1630027
6595,2011,3,French Immersion,1674692
6596,2011,1,In Time,1637688
6597,2011,1,"Adventures of Tintin, The",0983193
6598,2011,2,50/50,1306980
6599,2011,1,Margin Call,1615147
6600,2011,3,October Baby,1720182
6601,2011,3,"Future, The",1235170
6602,2011,3,Fjellet,1813314
6603,2011,3,Take Shelter,1675192
6604,2011,3,Dream House,1462041
6605,2011,3,Rid of Me,1376233
6606,2011,3,Martha Marcy May Marlene,1441326
6607,2011,2,Immortals,1253864
6608,2011,1,A Very Harold &amp; Kumar 3D Christmas,1268799
6609,2011,1,Free Men,1699185
6610,2011,3,Like Crazy,1758692
6611,2011,3,"Descendants, The",1033575
6612,2011,3,Coup d&#39;&eacute;clat,1900856
6613,2011,3,Just Go with It,1564367
6614,2011,2,Final Destination 5,1622979
6615,2011,3,Paranormal Activity 3,1778304
6616,2011,1,Puss in Boots,0448694
6617,2011,3,Soul Surfer,1596346
6618,2011,3,My Week with Marilyn,1655420
6619,2011,1,"Muppets, The",1204342
6620,2011,3,Le Havre,1508675
6621,2011,3,Hoodwinked Too! Hood vs. Evil,0844993
6622,2011,1,Priest,0822847
6623,2011,1,Untouchable,1675434
6624,2011,3,Polisse,1661420
6625,2011,3,Flypaper,1541160
6626,2011,1,Sherlock Holmes: A Game of Shadows,1515091
6627,2011,2,Hall Pass,0480687
6628,2011,3,"Roommate, The",1265990
6629,2011,3,Alvin and the Chipmunks: Chipwrecked,1615918
6630,2011,3,Young Adult,1625346
6631,2011,1,"Girl with the Dragon Tattoo, The",1568346
6632,2011,1,Diary of a Wimpy Kid: Rodrick Rules,1650043
6633,2011,3,"Darkest Hour, The",1093357
6634,2011,1,War Horse,1568911
6635,2011,0,"Sunset Limited, The",1510938
6636,2011,1,Tower Heist,0471042
6637,2011,1,Mission: Impossible - Ghost Protocol,1229238
6638,2011,3,Fright Night,1438176
6639,2011,3,Once Upon a Warrior,1621994
6640,2011,3,Hugo,0970179
6641,2011,1,"Rum Diary, The",0376136
6642,2011,3,Carnage,1692486
6643,2011,3,Hysteria,1435513
6644,2011,0,Haywire,1506999
6645,2011,1,Once upon a time in Anatolia,1827487
6646,2011,3,"Strange Thing About the Johnsons, The",1772398
6647,2011,3,Our Idiot Brother,1637706
6648,2011,3,17 Girls,1860152
6649,2011,3,Iris,1606618
6650,2011,1,Cedar Rapids,1477837
6651,2011,2,Extremely Loud &amp; Incredibly Close,0477302
6652,2011,1,Warrior,1291584
6653,2011,3,Saving Face,2140371
6654,2011,3,Mildred Pierce,1492030
6655,2011,3,Albert Nobbs,1602098
6656,2011,3,"Iron Lady, The",1007029
6657,2011,0,Ghost Rider: Spirit of Vengeance,1071875
6658,2011,3,From Up on Poppy Hill,1798188
6659,2011,3,Quarantine 2: Terminal,1699231
6660,2011,0,Phase 7,1568816
6661,2011,3,Friends with Kids,1720616
6662,2011,3,Terraferma,1641410
6663,2011,2,We Bought a Zoo,1389137
6664,2011,1,"Human Centipede II (Full Sequence), The",1530509
6665,2011,3,Black Butterflies,0906778
6666,2011,3,Monte Carlo,1067774
6667,2011,3,"Jeff, Who Lives at Home",1588334
6668,2011,3,"Best Exotic Marigold Hotel, The",1412386
6669,2011,3,Monsieur Lahzar,2011971
6670,2011,3,"Cabin in the Woods, The",1259521
6671,2011,1,This is not a film,1667905
6672,2011,3,"Awakening, The",1687901
6673,2011,3,A Little Bit of Heaven,1440161
6674,2011,2,Wuthering Heights,1181614
6675,2011,3,Alps,1859446
6676,2011,1,Familiar Grounds,1671457
6677,2011,3,Life Without Principle,1371585
6678,2011,3,"Deep Blue Sea, The",1700844
6679,2011,2,Michael,1906426
6680,2011,1,Sleepless Night,1683921
6681,2011,3,Cafe de Flore,1550312
6682,2011,0,Black Gold,1701210
6683,2011,2,Salmon Fishing in the Yemen,1441952
6684,2011,3,Pariah,1233334
6685,2011,3,Damsels in Distress,1667307
6686,2011,2,Footnote,1445520
6687,2011,3,Mitsuko Delivers,1897941
6688,2011,3,Johnny English Reborn,1634122
6689,2011,0,"Raid: Redemption, The",1899353
6690,2011,3,"Three Disappearances of Soad Hosni, The",2007418
6691,2011,3,Tomboy,1847731
6692,2011,3,Albatross,1541149
6693,2011,3,Another Happy Day,1719071
6694,2011,2,Tyrannosaur,1204340
6695,2011,3,"Turn Me On, Dammit!",1650407
6696,2011,3,Perfect Sense,1439572
6697,2011,3,Combat Girls,1890373
6698,2011,3,Catch .44,1886493
6699,2011,3,Snow Flower and the Secret Fan,1541995
6700,2011,1,Headhunters,1614989
6701,2011,3,Found Memories (Historias que so existem quando lembradas),2043879
6702,2011,1,We Have a Pope,1456472
6703,2011,3,W.E.,1536048
6704,2011,3,Cyberbully,1930315
6705,2011,3,Kill List,1788391
6706,2011,3,11 Flowers,2042432
6707,2011,3,Codependent Lesbian Space Alien Seeks Same,1762248
6708,2011,3,Jack and Jill,0810913
6709,2011,3,Another Earth,1549572
6710,2011,0,Hara-Kiri: Death of a Samurai,1728196
6711,2011,3,Margaret,0466893
6712,2011,3,A Dangerous Method,1571222
6713,2011,3,"Divide, The",1535616
6714,2011,1,"Art of Getting By, The",1645080
6715,2011,1,Shame,1723811
6716,2011,3,Parada,1784575
6717,2011,3,Your Sister&#39;s Sister,1742336
6718,2011,3,Trishna,1836987
6719,2011,2,And if we all live together,1674057
6720,2011,0,Hobo with a Shotgun,1640459
6721,2011,3,Lovely Molly,1707392
6722,2011,2,Rundskop,1821593
6723,2011,3,"Innkeepers, The",1594562
6724,2011,3,A Happy Event,1987018
6725,2011,1,This Must Be the Place,1440345
6726,2011,3,Jumping the Broom,1640484
6727,2011,3,"Moth Diaries, The",1407065
6728,2011,3,"Perfect Family, The",1650058
6729,2011,3,Where Do We Go Now?,1772424
6730,2011,3,"Source, The",1686067
6731,2011,0,Samsara,0770802
6732,2011,1,Colombiana,1657507
6733,2011,3,Sound of My Voice,1748207
6734,2011,0,Jiro Dreams of Sushi,1772925
6735,2011,3,"Twilight Saga: Breaking Dawn - Part 1, The",1324999
6736,2011,3,Himizu,1900893
6737,2011,3,Absentia,1610996
6738,2011,1,Blackthorn,1629705
6739,2011,3,Batman: Year One,1672723
6740,2011,3,Joe and Belle,1930371
6741,2011,1,Jackpot (Arme Riddere),1809231
6742,2011,3,Detention,1701990
6743,2011,3,Alien Armageddon,1910498
6744,2011,0,Age of the Dragons,1594917
6745,2011,2,Coriolanus,1372686
6746,2011,3,Eva,1298554
6747,2011,3,Blue Crush 2,1630626
6748,2011,3,Faces in the Crowd,1536410
6749,2011,3,Hick,1205558
6750,2011,1,Nicostratos le pelican,1891942
6751,2011,1,When Pigs Have Wings,1735200
6752,2011,3,L&#39;amour dure trois ans,1638328
6753,2011,3,Au cul du loup,1669794
6754,2011,1,Hasta la Vista,1753887
6755,2011,3,L&#39;art d&#39;aimer,1700467
6756,2011,3,Butter,1349451
6757,2011,3,"Shunning, The",1561770
6758,2011,3,Apart,1525552
6759,2011,3,Jin ling shi san chai,1410063
6760,2011,3,17 Miracles,1909270
6761,2011,1,Juan of the Dead,1838571
6762,2011,3,Hell,1643222
6763,2011,3,Cloudburst,1466054
6764,2011,3,"Princess and the Pony, The",1757944
6765,2011,3,Teen Spirit,1845866
6766,2011,3,La Leyenda de la Llorona,1828224
6767,2011,3,"Peace, Love, &amp; Misunderstanding",1649780
6768,2011,0,&Aacute; annan veg,2009643
6769,2011,3,"Forgiveness of Blood, The",1787127
6770,2011,3,You&#39;re Next,1853739
6771,2011,1,"Double, The",1646980
6772,2011,3,New Year&#39;s Eve,1598822
6773,2011,3,Le Skylab,1638350
6774,2011,3,"Caller, The",1525890
6775,2011,3,"Decoy Bride, The",1657299
6776,2011,2,Singham,1948150
6777,2011,3,Ruggine,1833781
6778,2011,1,Weekend,1714210
6779,2011,0,"Loneliest Planet, The",1695405
6780,2011,3,"Craiglist Killer, The",1772373
6781,2011,3,"Good Doctor, The",1582271
6782,2011,3,Apartment 143,1757742
6783,2011,3,Last Call at the Oasis,2043900
6784,2011,3,What&#39;s Your Number,0770703
6785,2011,3,Last Call at the Oasis,2043900
6786,2011,1,Arthur Christmas,1430607
6787,2011,3,Mars Needs Moms,1305591
6788,2011,3,Sleeping Beauty,1588398
6789,2011,3,A Lonely Place to Die,1422136
6790,2011,3,Little Birds,1623745
6791,2011,3,Union Squre,1783798
6792,2011,3,"Sitter, The",1366344
6793,2011,3,Aliens vs. Avatars,1854506
6794,2011,3,My Piece of the Pie,1641624
6795,2011,3,From Prada to Nada,0893412
6796,2011,3,Violet &amp; Daisy,1634136
6797,2011,3,Amber Lake,1737090
6798,2011,3,Alyce Kills,1680051
6799,2011,3,"Little Engine That Could, The",1764666
6800,2011,3,Courageous,1630036
6801,2011,1,All Superheroes Must Die,1836212
6802,2011,3,A Simple Life,2008006
6803,2011,3,Lemonade Mouth,1648204
6804,2011,3,About Sunny,1198199
6805,2011,3,House of Tolerance,1660379
6806,2011,3,Girl Walks Into a Bar,1682246
6807,2011,3,Dorfman in Love,1665418
6808,2011,1,"Change-Up, The",1488555
6809,2011,3,L!fe Happens,1726589
6810,2011,3,Kiss Me,1859522
6811,2011,0,Grave Encounters,1703199
6812,2011,3,Silent House,1767382
6813,2011,3,Chalet Girl,1487118
6814,2011,3,"Hunter, The",1703148
6815,2011,3,Prom,1604171
6816,2011,0,A torinoi lo,1316540
6817,2011,1,State of Emergency,1705134
6818,2011,3,I Don&#39;t Know How She Does It,1742650
6819,2011,1,xxxHolic Ro Adayume,4627404
6820,2011,1,Unknown,1401152
6821,2011,3,Toutes nos envies,1942120
6822,2011,3,"Sorcerer and the White Snake, The",1857913
6823,2011,3,Detachment,1683526
6824,2011,3,Yelling to the Sky,1504508
6825,2011,3,A 2nd Chance,2150139
6826,2011,3,Roller Town,1732730
6827,2011,1,"Oslo, 31. august",1736633
6828,2011,3,"Year Dolly Parton Was My Mom, The",1316624
6829,2011,1,Mientras duermes,1437358
6830,2011,1,"Hidden Face, The",1772250
6831,2011,3,Scott and Bailey,1843678
6832,2011,1,One Day,1563738
6833,2011,3,Without Men,1547090
6834,2011,0,Drengen der ikke kunne svomme,1961281
6835,2011,3,No One Killed Jessica,1734110
6836,2011,2,Moy papa Baryshnikov,1815836
6837,2011,1,Faust,1437357
6838,2011,3,Le Chat du Rabbin,1355638
6839,2011,3,"Oranges, The",1313139
6840,2011,1,Bernie,1704573
6841,2011,3,Barbie: Princess Charm School,2066832
6842,2011,3,Gosick,1872328
6843,2011,3,K-ON! Movie,1909796
6844,2011,3,A tus espaldas,1995242
6845,2011,2,Dead Space: Aftermath,1711366
6846,2011,1,Abduction,1600195
6847,2011,0,Goon,1456635
6848,2011,1,"Dilemma, The",1578275
6849,2011,3,Les Tuche,1793931
6850,2011,1,"Outrage, The",2190475
6851,2011,3,Sangue do Meu Sangue,1625155
6852,2011,1,Catch Me... I&#39;m in Love,1862457
6853,2011,1,Gantz: Perfect Answer,1525836
6854,2011,1,Ironclad,1233301
6855,2011,0,Lobos de Arga,1650555
6856,2011,3,Catwoman,1986806
6857,2011,3,12 Dates of Christmas,1846442
6858,2011,0,4:44 Last Day on Earth,1707391
6859,2011,1,Silenced,2070649
6860,2011,3,Happy Feet Two,1402488
6861,2011,3,Hotarubi no Mori e (To the Forest of Firefly Lights),2061702
6862,2011,3,Phineas and Ferb the Movie: Across the 2nd Dimension,1825918
6863,2011,0,Warrior,0102411
6864,2011,0,"Whisperer in Darkness, The",1498878
6865,2011,1,5 Days of War,1486193
6866,2012,3,Rise of the Animals,1954780
6867,2012,2,Superman vs. The Elite,2224455
6868,2012,3,"Devil Inside, The",1560985
6869,2012,3,Underworld: Awakening,1496025
6870,2012,2,Red Tails,0485985
6871,2012,0,"Grey, The",1601913
6872,2012,1,Chronicle,1706593
6873,2012,2,This Means War,1596350
6874,2012,3,Big Miracle,1430615
6875,2012,3,Gone,1838544
6876,2012,1,"Woman in Black, The",1596365
6877,2012,3,"Vow, The",1606389
6878,2012,3,John Carter,0401729
6879,2012,3,People Like Us,1716777
6880,2012,3,"Hunger Games, The",1392170
6881,2012,1,Wrath of the Titans,1646987
6882,2012,3,Mirror Mirror,1667353
6883,2012,3,Iron Sky,1034314
6884,2012,1,"Pirates! Band of Misfits, The",1430626
6885,2012,1,Snackbar,2185503
6886,2012,3,Magic Mike,1915581
6887,2012,3,"Skinny, The",2107835
6888,2012,3,Fast Girls,1700808
6889,2012,1,Battleship,1440129
6890,2012,1,"Avengers, The",0848228
6891,2012,3,"Five-Year Engagement, The",1195478
6892,2012,3,What to Expect When You&#39;re Expecting,1586265
6893,2012,2,Madagascar 3: Europe&#39;s Most Wanted,1277953
6894,2012,3,Parental Guidance,1047540
6895,2012,3,Dark Shadows,1077368
6896,2012,1,"Raven, The",1486192
6897,2012,1,That&#39;s My Boy,1232200
6898,2012,1,Men in Black III,1409024
6899,2012,1,Chernobyl Diaries,1991245
6900,2012,1,"Dictator, The",1645170
6901,2012,1,Man on a Ledge,1568338
6902,2012,3,Snow White and the Huntsman,1735898
6903,2012,3,Prometheus,1446714
6904,2012,3,Barbara,2178941
6905,2012,3,Moonrise Kingdom,1748122
6906,2012,3,Safety Not Guaranteed,1862079
6907,2012,3,Rock of Ages,1336608
6908,2012,3,Goodbye,1926992
6909,2012,2,21 Jump Street,1232829
6910,2012,3,Brave,1217209
6911,2012,3,Savages,1615065
6912,2012,2,"Amazing Spider-Man, The",0948470
6913,2012,3,Beasts of the Southern Wild,2125435
6914,2012,2,Ted,1637725
6915,2012,3,Lake Effects,1699498
6916,2012,3,BearCity 2: The Proposal,2005156
6917,2012,1,Blood Fare,1730189
6918,2012,2,To Rome With Love,1859650
6919,2012,1,"Dark Knight Rises, The",1345836
6920,2012,3,Step Up Revolution,1800741
6921,2012,2,"Watch, The",1298649
6922,2012,3,ParaNorman,1623288
6923,2012,3,"Bourne Legacy, The",1194173
6924,2012,3,Wanderlust,1655460
6925,2012,3,"For a Good Time, Call...",1996264
6926,2012,3,Abraham Lincoln: Vampire Hunter,1611224
6927,2012,3,Compliance,1971352
6928,2012,3,Celeste and Jesse Forever,1405365
6929,2012,1,Cosmopolis,1480656
6930,2012,3,"Expendables 2, The",1764651
6931,2012,3,"Odd Life of Timothy Green, The",1462769
6932,2012,1,Lawless,1212450
6933,2012,2,Killer Joe,1726669
6934,2012,1,Holy Motors,2076220
6935,2012,1,"Lorax, The",1482459
6936,2012,1,"Campaign, The",1790886
6937,2012,3,Premium Rush,1547234
6938,2012,3,"Possession, The",0431021
6939,2012,1,Robot &amp; Frank,1990314
6940,2012,2,Sleepwalk With Me,2077851
6941,2012,1,"Words, The",1840417
6942,2012,3,Dredd 3D,1343727
6943,2012,1,Seeking a Friend for the End of the World,1307068
6944,2012,1,Total Recall,1386703
6945,2012,3,Resident Evil: Retribution,1855325
6946,2012,3,Ruby Sparks,1839492
6947,2012,3,Arachnoquake,2151543
6948,2012,1,"Master, The",1560747
6949,2012,1,Looper,1276104
6950,2012,3,House at the End of the Street,1582507
6951,2012,0,Killing Them Softly,1764234
6952,2012,3,Gayby,2106739
6953,2012,3,"Pact, The",2040560
6954,2012,3,Pitch Perfect,1981677
6955,2012,3,Foreign Letters,1492841
6956,2012,3,Mental,1655416
6957,2012,0,Frankenweenie,1142977
6958,2012,1,Seven Psychopaths,1931533
6959,2012,2,Sinister,1922777
6960,2012,3,Smiley,2025667
6961,2012,3,Hotel Transylvania,0837562
6962,2012,3,Cloud Atlas,1371111
6963,2012,3,Jack and Diane,0850677
6964,2012,3,Hope Springs,1535438
6965,2012,3,"Tall Man, The",1658837
6966,2012,3,All I Want Is Everything,2387222
6967,2012,3,Skyfall,1074638
6968,2012,3,Argo,1024648
6969,2012,3,Smashed,2063781
6970,2012,3,Silent Hill: Revelation 3D,0938330
6971,2012,3,Wreck-It Ralph,1772341
6972,2012,3,Lincoln,0443272
6973,2012,2,Barfi!,2082197
6974,2012,3,Hannah Arendt,1674773
6975,2012,3,"Sapphires, The",1673697
6976,2012,3,Ginger and Rosa,2115295
6977,2012,3,Qwerty,1591071
6978,2012,3,Privacy,2008602
6979,2012,3,Sparkle,1876451
6980,2012,2,"Sessions, The",1866249
6981,2012,1,Red Dawn,1234719
6982,2012,3,Bachelorette,1920849
6983,2012,3,Attack of the 50ft Cheerleader,2098627
6984,2012,3,Kahaani,1821480
6985,2012,3,Future Weather,1701215
6986,2012,2,Anna Karenina,1781769
6987,2012,3,Cocktail,2168910
6988,2012,3,Zero Dark Thirty,1790885
6989,2012,3,Price Check,1845849
6990,2012,3,Cigarette Ki Tarah,2346744
6991,2012,3,Evangelion: 3.0 You Can (Not) Redo,0860907
6992,2012,0,"Hobbit: An Unexpected Journey, The",0903624
6993,2012,1,Jack Reacher,0790724
6994,2012,3,Les Miserables,1707386
6995,2012,2,Hitchcock,0975645
6996,2012,3,"Twilight Saga: Breaking Dawn - Part 2, The",1673434
6997,2012,1,Rise of the Guardians,1446192
6998,2012,3,Ill Manors,1760967
6999,2012,2,Arbitrage,1764183
7000,2012,1,Life of Pi,0454876
7001,2012,3,This Is 40,1758830
7002,2012,1,Dabangg 2,2112131
7003,2012,3,Amour,1602620
7004,2012,2,Taken 2,1397280
7005,2012,1,Django Unchained,1853728
7006,2012,3,Tabu,2153963
7007,2012,3,Sightseers,2023690
7008,2012,3,English Vinglish,2181931
7009,2012,2,Eega,2258337
7010,2012,3,Tinkerbell and the Secret of the Wings,1217213
7011,2012,3,Silver Linings Playbook,1045658
7012,2012,3,Game Change,1848902
7013,2012,3,Call Girl,1977739
7014,2012,3,"Batman: The Dark Knight Returns, part 1",2313197
7015,2012,3,Not Fade Away,1230215
7016,2012,3,"Door, The",1194577
7017,2012,3,Quartet,1441951
7018,2012,3,"Perks of Being a Wallflower, The",1659337
7019,2012,3,"Magic of Belle Isle, The",1839654
7020,2012,1,Berberian Sound Studio,1833844
7021,2012,3,Strike Witches - The Movie,2322603
7022,2012,1,Safe,1656190
